,id,sentiment,tweet,label
4257,641451668639477764,positive, mis you tay I was just loking thru my ipod amp I have vids of you singing back in SAT prep lol,1
4258,641463761384026112,neutral, my ipod died Il text when i get a charger tomorow Unles you wana text an android user,0
4259,641493187073196032,neutral,My first Ipod was a rd Gen everyone else had iPhone s at the time,0
4260,641499591511310336,negative,Sometimes youre just beter of dead theres a gun in your hand thats pointing to your head Wednesdays iPod selection,-1
4261,641500120874283008,positive,I have loads to tel you guys that wil make yal super proud but Im using my iPod now and its super lagy so Il tel later or tomorow,1
4262,641514443541643264,neutral, I ned that iPod that Noah left at your house could you DM me when your mom or Kevin is home tomorow so I can come get it,0
4263,641542622977335296,neutral, oh I said th generation of the iPod nano no reply stil,0
4264,641602768491311104,negative, havent listened al morning WED is an IPod day besides dont want to hear about Astros choke job,-1
4265,641656919627821057,neutral,iPhone iPad or iPod touch Mac with Safari PC with Microsoft Edge on Windows ApleEvent,0
4266,641667385640923136,neutral,I may ned to get TwetBot for my iPod just for the mute function,0
4267,641675991828594689,neutral,Wrong The original iPod unveiling when Stevo puled it out of his pocket at the end is my favourite ,0
4268,624612349505187841,negative,Another nail in the cofin to Jayz failure Tidal as Cash Money sues for m over Lil Wankers album ,-1
4269,624619078720684032,positive,F not just for the drinks but for JayZs problems problems that we may just ponder about at some point in our lives,1
4270,624634999355113472,positive,Siting at a curb staring at the White House Listening to jayzthats a fine Friday,1
4271,624955884486193152,negative,Dear pl who atribute vocal fry trend to Britney amp Kim K have you ever heard JayZ talk ,-1
4272,625010138374623232,negative,Im crushed Its a hoax JayZ and Beyonce arent trying to buy rights to the Confederate flag via ,-1
4273,625126807927418880,neutral,Compare that to JayZ and Kanye tho in music years it hasnt ben that long because he about to drop his th album ,0
4274,625293292918456320,neutral, Yeah bro but its warning shot You cant go al in on the st track Jayz made that mistake and Nas FINISHED him,0
4275,625312427756945408,neutral,same stage as JayZ but yal dont wana give props Col Ned I speak on s achievements The st emce to represent GH the,0
4276,625724727961759744,neutral,Beyonce and JayZ spent on Blue Ivys st birthday party and I just paid for a bag of fucking Monster Munch with p coins,0
4277,625942609379336192,neutral, has become the st fotbaler Sportsowned by legendary raper JayZ topfotbalfacts ,0
4278,626199023083458560,neutral,Going through a JayZ album per day starting tomorow Skiping over Best of Both Worlds though Hated that one,0
4279,626367410984067072,positive,For those who may not know JayZ wrote the verses for Stil DRE but hes never disrespected Dre or ever spoken about ghostwriting,1
4280,626454788230782976,positive,December th only cause I used the begining in my JayZ spech for clas ,1
4281,626458194412470272,positive,Was hoping this would escalate to be something like Nas vs JayZ but Mek got KOed in the nd round lol,1
4282,626543680636198912,neutral,We think its much beter than kids who obses over people like JayZ amp Miley Cyrus ,0
4283,626626715876499456,positive,NEW Video Casey Vegies Talks First Meting With JayZ At Years Old Working Hard to Inspire the Youth Dec ,1
4284,626949874185932800,neutral,JayZ may bail out of Tidal investment JayZ has significantly funded the ambitious streaming platform howev ,0
4285,626950096073150464,neutral,Mek Mil or year old white boy that just discovered JayZ The world may never know,0
4286,626957241481064448,positive,Mek droped like a Jayz album the nd amp rd time you hear it You wil understand it and Fal in love with it,1
4287,627020004425232388,negative,JayZ stole his whole nd verse from Problems from Bun B in the UGK song Touched Come on yal listen to old hip hop,-1
4288,627065667230015489,neutral,st it was JayZs Tidal now its Jay Z is trying to part ways with Tidal He ned to help him with These Investments,0
4289,627152924821561344,positive,I was in like the th th th grade burning CDs and mixtapes that faithfuly consisted of Dipset old Bone Thugs and hela JayZ,1
4290,627343107974131712,positive,Jayz may not be the best loking guy but he proves to others that loks arent everything,1
4291,627413344887017472,positive,Roadblock In the imortal words of JayZ Whatever deity may guide my life dear lord dont let me die tonight ,1
4292,627708854357393409,positive,JayZ stole al his music in Reasonable Doubt That may be true but he stole some timeles genius shit,1
4293,627837078152286208,neutral,Update Mom does not apreciate JayZ We have now moved on to bumpin old schol Taylor Swift Nearing the th hour,0
4294,627856908729339904,neutral,My gym is playing PMQs on the screns and BC Xtra over the speakers so I get to imagine Osborne and Theresa May raping along to JayZ,0
4295,627858323631656960,positive,CRAZY IN LOVE by BEYONCE FEAT JAYZ was no in the UK charts on August ,1
4296,628019258220527620,positive,Would be crazy if Dr Dre Eminem JayZ al show up at OVOFest tomorow Tonight its OVO,1
4297,628162749806321665,neutral,An i wil bring my as to NEW YORK IF I HAVE TO We going to sat that bitch of Jayz yal lost your fucking ,0
4298,628297332631674880,negative,JayZ stole Bigs actual words damn near da st bars on I just wana love you give it to me ,-1
4299,628317602851495936,positive,My folowing may not be as big as JayZs but I got a solid suportive growing folowing Thanks for the love TeamMYU,1
4300,628412899648741376,positive,the st dance at my weding wil actualy just be a duet of Diamonds From Siera LeoneRemix with my husband as JayZ and myself as Kanye,1
4301,628413443230552064,positive,Aye now Mek may surprise us You know when JayZ droped Takeover they thought it was over for Nas And then Ether,1
4302,628552867419422720,positive,May the best of your today be the worse of your tomorow JayZ,1
4303,628779966671392768,positive,WEHO is leading the pack for a THE CARTERS Lil Wayne Beyonce and JayZ ride Thursday at pm Grab a bike,1
4304,628788309083320320,neutral,If you pine for a time when JayZ didnt suck then listen to Czarface Esoteric rd of the group is a dead ringer for his voice,0
4305,628914645307420672,neutral,August th is Work Like a Dog Day Because sometimes you just have to do what you have to do JayZ said it wel cant knock the hustle,0
4306,629052165177384961,positive,Imagine if Ether had droped in the social media age We may not have the same respect we do for Jayz today,1
4307,629170431744954368,neutral,rd verse on by Guci the best dis verse period He dised JayZ amp Jezy amp crushed that shit,0
4308,629178812169875456,positive,I know its old but The Beatles JayZ Danger Mouse cmon Clasic mix ,1
4309,629368373588176900,positive,I grew up to this songdidnt knew the nd verse is about beyonceuntil nowJAYZ Lost One ft Chrisete Michele ,1
4310,629498862407938048,positive,The sun earth the Lakers JayZ Oprah and whopers ,1
4311,630273107886878720,neutral,Prince anounced that he is releasing an album with JayZ that is coming out on September th It wil be featured on Tidal,0
4312,630275851586658304,positive,Prince confirmed that he and JayZ wil release an album September PaisleyPark Mineapolis,1
4313,630368714102325248,positive,St James Park randomly playing the instrumental for My st Song by JayZ at half time Decent,1
4314,630955619655241728,neutral,JayZ Imaginary Player Go Os Botom Of the th ,0
4315,631291306829053952,negative,people celebrity Tidal is a Satanic Iluminati Plan to make more JayZ Beyonce ,-1
4316,631464153216077825,neutral,st Day of th Gradeven JayZ the wonder horse wanted to be involved ,0
4317,631506541921869824,negative,JayZ is the nd Most Overated Raper of AlTime behind Drake,-1
4318,631537133660958721,neutral,DALE Get set to batle it out is droping the beat for a Kanye Vs JayZ ride tomorow at pm Grab a bike,0
4319,631547025541210112,positive,Talib JayZ Kanye TI Big Poh Dela J Dila Nas Pete Rock th Wonder and the legendary Slum Vilage,1
4320,631989301400731648,positive,Personaly handing JayZ jerseys may be the highlight of my New York existence First time Ive ben star struck,1
4321,632044611158994944,positive,From now on Il try to be more sympathetic towards Fremasons like JayZ When you come from nothing European culture may lok like heaven,1
4322,632269019446276096,positive,JayZ and Beyonce came to Taylors th but not Kim and Kanyes weding Ima let Taylor finish but she had the best birthday of al time,1
4323,632311536304975872,positive,FridayFun JayZs got that Friday feling Have you,1
4324,632827184269406212,positive,Who Belong In the rd spot for top of al time JayZ Nas or Eminem,1
4325,633016944216698880,positive,Make a lasting impresion on the first day of clas tomorow walk in with a bom box blaring Public Service Anouncement by JayZ,1
4326,633205981711765504,positive,Enjoying how the JayZ vs Abdel Halim Hafez lawsuit forces serious newspapers to put Big Pimpin in headlines ,1
4327,633293897796481024,negative,JayZ make time for Bey The President make time for the st lady So where are you so busy at again,-1
4328,633350863633813504,neutral,Song Cry x JayZ is one of my favorite songs dont screw over the one thats ben dsd no mater what changes life may bring just dont,0
4329,633464854737633280,positive,When you realize clases start the th so the ACDC concert wil be the best concert since Eminem and JayZ thatwasgoat,1
4330,633651807802232833,negative, theres no midle ground with her though Her Jayz insights used to ver of into the rd testicle range,-1
4331,633934872181129216,negative,Just to se a bitch that loks like JayZ Got me fucked up on the th level of hel,-1
4332,634059009218076672,neutral,JayZ Can I get a Fuck You JayZs Dad I dont know CAN you JayZ MAY I get a Fuck You JayZs Dad No its super time Go wash up,0
4333,634231148202164224,positive,Sept God JayZ drops the best rap album of the decade The Blueprint Bad World Trade Center gets destroyed MindBlown,1
4334,634406235945742336,positive,Dreamed I was and I spent the night making out with JayZ at a Lower East Side roftop party until the sun came up,1
4335,635224070930350080,neutral, the nd one makes me fel like Im touring the home of a JayZ impersonator,0
4336,635292944271048704,neutral,When JayZ said Thirtyeight revolve like the sun round the Earth ,0
4337,635634363229675520,neutral,Nah but Vol might be my rd favorite JayZ album but it has some shit tracks,0
4338,635969017581318144,positive,My niga sat down with JayZs right hand man on a roftop in the city Im rotin for youngin Straight up,1
4339,636068423231934464,positive,The best part of living in New York is the nightlife The nd best part is knowing that JayZ and Beyonce share the same weather as me,1
4340,636337722353823745,positive, Today was a JayZ type of the day Who knows what tomorow wil bring,1
4341,636620060065329154,negative,Whats stoping JayZ Pufy Cent Lil Wayne from doing the same if they havent already ,-1
4342,636673189775585280,neutral,Beyonce amp Jayz im not even stresing nomore future bae probly in the th grade playing freze tag,0
4343,636946543321460737,neutral, I dont know She just recited JayZ to me This may have yours beat for best reply ,0
4344,637349719438569472,positive, Although you may know this beter than I do since youre from California lol Im not knocking JayZ view in black culture I say,1
4345,637636386112167937,neutral, may album sya with JayZ baka Lift Of kakantahin nila with Bey,0
4346,637658511640535040,positive,We make a milion of beats cause our stories is dep And fuck tomorow as long as the night before was swet JayZ,1
4347,637724489246228480,positive,Only loking forward to Kanyes performance at the VMAs tomorow Heard hes bringing out Rih Bey Jayz amp Paul McCarthy,1
4348,637836315984293888,positive,I was certainly not expecting to bring and JayZ to the Vile I may have droped a tear or two Greatest show ever,1
4349,638139870989320192,neutral,Se baby photos of Blue Ivy Carter the daughter of Beyonce and JayZ Hufington Post ,0
4350,638292674169147392,positive,If Kanye became President folk that wrote of the masoniciluminati symbols in he and JayZs musicvids as meaningles may think again,1
4351,638446777943785472,neutral,JayZ may have his big companies And Beyonce but that doesnt amount to what Nas has done for the world and the people,0
4352,638470545932197888,positive,Today during th it was dead silent in the library amp al of a suden my iPad started blasting JayZs voice saying Motherfucker I got this,1
4353,638751458096189440,positive,Also the corect Top is Eminem JayZ Pac The Notorious BIG and Ice Cube in that order with Big Pun as the th man,1
4354,638758672252973056,neutral,Beyonce is and jayz is So i aint even stresing anymore Bae is probably chiling in the th grade playing freze tag,0
4355,638930270511583236,positive,JayZ sat in that Interview like a God showing that he was truly ahead of his time while the other nigas flirting with Foxy Brown,1
4356,639373006305894400,positive,I knew Jayz was geting old but I forgot about Eminem He loks something ,1
4357,639425252280373248,neutral,Beyonce has an album caled got maried on the th JayZs bdays on the th got a tato WHY DO PEOPLE THINK SHE WAS BORN ON THE RD,0
4358,639670017517350913,neutral,I dont know much about algebabut I know today its the th and it hapens to be JayZs wifes BDay,0
4359,639751414886084608,positive, hey honey May I have a Cofe Cup with that song JayZ Can I Get A,1
4360,639824177290199040,positive, Not realy and Im a huge JayZ fan But when March th come around Bigie al day everyday,1
4361,639875825068834816,neutral,Did Def Jam have anything to do with JayZ meting Just Blaze and th Wonder,0
4362,639899231575273472,positive,hapy bday to the amazing Beyday big love to you JayZ and Blue Ivy may ur family continue to amaze this world loves x,1
4363,640424079875375104,positive,The game st album song he say he rap like EazyE then Nas then cent then dr Dre then JayZ then EazyE again then like his dead bro,1
4364,640623691148193793,positive,May have smoked a blunt with JayZ at the show last nigh trying to rememberNo big deal but i want his conect shits fire ,1
4365,640858024458997760,positive,May the Lord give you JayZ and Beyonces kinda love No way that relationship is fake or for social media,1
4366,641396630785277952,positive,The day Jayz comes to SA Il be the st person to cue at the computicket I love that man,1
4367,641613383331151872,neutral,NowPlaying December th by JayZ from the album The Black Album,0
4368,637150194753077248,negative, I think you should get as guest against Colberts st show He starts with Jeb Bush realy badecisions,-1
4369,637150516728852480,neutral, When was the last time a front runer was asked about a rd party run The media should be asking Jeb Bush that question,0
4370,637151260848746496,negative, badecisions You make me not want to watch your shows by having Jeb BUSH as st show guest NOCOLBERT,-1
4371,637153299154604032,neutral, Bring the HEAT Get TOP draw guests against Colbert st wek st guest on Colbert Jeb Bush realy awful,0
4372,637221858446864385,neutral,Apology to Jeb Bush for John Dempsey for picking Boring as the st word he thinks of to describe him,0
4373,637303174169137152,neutral,Why in the world is Jeb Bush embracing Eric Cantor The answer may be simple Why not ,0
4374,637322114828210176,neutral, presented sumation of costs that may be asociated w building wal on the southern border WAY les than Jeb Bush stated,0
4375,637326787446472704,negative,Jeb Bushs ad blitz begins Sept th in the early primary states No pol movement by October Donors might squirm,-1
4376,637367907815550976,negative, Eric Cantor who evidently wants Jeb Bush to lose the nomination wil endorse Jeb Bush on Thursday ,-1
4377,637431857395703808,negative, Hey Jeb Bush first thing you ned to remember is that youre actualy runing in a primary nd primary voters are nuts,-1
4378,637456288230735872,neutral,new chris christie SuperPAC ad may be the most boring political ad ever produced comparable to transforming cosmo kramer into jeb bush,0
4379,637481095571746816,negative,Hilary upset Biden may run Jeb Bush upset Trump is leading in the pols both had family in the WH both feling entitled to be next,-1
4380,637678380490588160,negative,The media and the rich spend their time talking about Jeb Bush yet he has absolutely no public suport A rd Bush presidency Realy,-1
4381,637804906120912897,neutral,Both Jeb Bush and Lindsey Graham want to be the st Matronly POTUS,0
4382,637816321359618048,neutral,Jeb Bush also tok in some hard cash in the Hamptons on Saturday via ,0
4383,637871962749014016,neutral,Politico reports top Jeb Bush fundraisers left his presidential campaign Friday amid questions about the strength of his candidacy Wow,0
4384,637875658459365376,neutral,Thre top Jeb Bush fundraisers abruptly parted ways with his presidential campaign on Friday amid internal personality conflicts and,0
4385,637985695555014656,neutral,Its hard to make the case that Jeb Bush is stil the likely nomine Hes curently th in IA and rd in NH Winers have to you know win,0
4386,638061232658993152,neutral,Jeb Bush If you create encryption it makes it harder for the American government to do its job ,0
4387,638070131441057793,negative, We ned to terminate this horible deal with Iran on the very st day in ofice but JEB BUSH REFUSES End of discusion ,-1
4388,638205015816019968,negative,Donald Trump and Jeb Bush want dictatorship on Anchor Babies Do they not have rights under the th Amendment LatinosUnidos stoptrump,-1
4389,638288118202900480,neutral,When Jeb Bush steped up onto the fabled soapbox at the Iowa State Fair on Friday fairgoers pelted him with questions about the legacy of,0
4390,638395341365248000,neutral,Jeb Bush continuing to hit back against Donald Trump tok some notsosubtle digs Wednesday at the GOP frontruners decision to let a,0
4391,638400018735501312,negative,Wil Ted Cruz Jeb Bush and al the top ten who swore to suport the GOP primary winerdo it Loks like they may end with TRUMP HA,-1
4392,638400927506952192,negative, The ONE GOD thing Trump may do in the LONG RUN is Take OUT Jeb Bush Trump is targeting Jeb as his Main threat,-1
4393,638441264778768384,negative, Jeb Bush dug himself a dep hole with his Act of Love comentIf he was yesterday he wil be tomorow,-1
4394,638491743185297408,negative,OMG A Trump suporter on CN just sugested that Jeb Bush may have low testosterone which is why hes low energy,-1
4395,638505811115794432,neutral,Jeb Bush is the victim of the st Wilie Horton ad this cycle amp its by Trump Ironicaly his dad made the st one,0
4396,638523696114716672,neutral,P Pol in NH evidence the disaster not nominating Trump could be for Trump as an Independent beats Jeb Bush for nd to ,0
4397,638671645943693313,neutral,Personality conflicts may have led to thre top Jeb Bush fundraisers leaving the campaign but they are stil working with the former,0
4398,638688267135811584,neutral,Can we finaly stop talking about Jeb Bush now Ben Carson is poling at and may pas Trump son,0
4399,638702938660171776,negative,Jeb Bush is an uter failure Should drop out now as he is in th place,-1
4400,638723113262432256,neutral,Get them to write about policy Jeb Bush says pointing to reporters when asked about highered plan They may break out in a rash,0
4401,638727719132495872,neutral,I promise you that when you lok at results on September wel be fine Jeb Bush says of fundraising tumult,0
4402,638792419601944576,neutral,Time for the media to begin asking Jeb Bush some tough questions law GOP media journalism ,0
4403,638796601708969988,neutral, HAHAHA YES Donald Im visiting trump tower this Sunday I hope to se you Jeb Bush is a total joke as a candidate,0
4404,638810636131168256,neutral,Martha to Jeb Bush Do You Stand By the Act of Love Statement ,0
4405,638832124494151680,neutral,From January Jeb Bush and Two Myths About Shifting to the Right ,0
4406,638855134450061312,neutral,Trump aiming his sharpest twets at Jeb Bush But with Ben Carson surging in nd place is Trump mising the target has more,0
4407,639058067003457536,negative,What I dont get is why donors would fil Jeb Bushs cofers There is a frightening division in the Republican Party that may end in los,-1
4408,639070012133634048,negative,John Kasich may is just Jeb Bush from the a diferent state Hes a mealy mouthed squish ,-1
4409,639088141672935424,neutral,Chicago IL SunTimes Jeb Bush gets personal with ampgermophobeamp Donald Trump More Chicago news ,0
4410,639113313901772800,neutral,Donald Trump on Tuesday hit back at Jeb Bushs acusation that the bilionaire businesman is not a true conservative amid an,0
4411,639114891748601856,negative, Jeb Bush apears to be afraid of something Probably the truth and Trump may be able to help him out,-1
4412,639179893972951041,neutral,Donald Trump Jeb Bush should be speaking English while in the United States Donald Trump on Wednesday fire ,0
4413,639187226493063169,neutral,Iowa GOP pol results are here in rd place Jeb Bush with in nd place Donald Trump with and in st place is JOHN CENA,0
4414,639202615079870468,neutral, Jeb Bush in th place with ,0
4415,639208515534458880,negative,Turns out that anointing Jeb Bush the default establishment candidate may have ben premature you dont say ,-1
4416,639222100784488448,neutral,cmon you GOTA love this guy Donald Trump says Jeb Bush should set the example by speaking English only,0
4417,639224732806709248,positive,Tunein to tomorow Im siting down with GOP presidential candidate Jeb Bush,1
4418,639229597322756096,neutral, Jeb Bush says he has released al his emails from time as governor,0
4419,639233091282804737,neutral,and Jeb Bush is third in the pols and losing donors Be fair and balance ,0
4420,639233304089219072,neutral,Did Donald Trump propose the bigest tax hike in American history as Jeb Bush says Ruling True ,0
4421,639246839301058560,negative,Donald Trump may criticize Jeb Bush al he wishes but he isnt able to cal Jeb Bush nor his suporters racist like the Donald is,-1
4422,639256707755999232,negative,Jeb Bush may have got himself into a bit of a mes The presidential candidate who wil apear on the first ,-1
4423,639281173621964800,negative,haha Jeb Bush is such a bore the guy in the background of this vid could totaly not give a shit about this dirtbag ,-1
4424,639320463198457856,neutral,Nationaly Jeb Bush slips back to single digits in the RCP average of pols Carson clear nd to Trump ,0
4425,639423709019770880,neutral,Trump is leading points in the pols but Kasich may prove to be a greater threat to Jeb Bush ,0
4426,639427711555932160,negative, hel with Jeb bush with Spanish speaking We dont tel Mexico speak English And Im half Hispanic English st N the USA,-1
4427,639439261012393984,positive,WASHINGTON Reuters Jeb Bush said on Thursday he would back felow Republican presidential hopeful Donald T ,1
4428,639457637487222785,negative,If Jeb Bush wins by some far chance the flod gate wil be realy opened and our st language wil be spanish,-1
4429,639457694919753730,neutral,Jeb Bushs new stance on Trump Bring it on For the second day in a row on Wednesday the Bush campaign went ,0
4430,639484408731463680,negative,Jeb Bush should speak English only as it encourages ESL we should be honoring this country not making it into a rd world one,-1
4431,639488013383241728,neutral, Jeb Bush who hates Trump right now just agred to suport Trump if he winsto kep Trump from going rd party ha,0
4432,639503858021081088,neutral,Jeb Bush wil unveil his tax plan in Garner on Wednesday Claims it wil create mil new jobs ABCEyewitnes ncga NCGOV,0
4433,639517687627051009,neutral,It may sem a strange comparison but Jeb Bush has a lot in comon with Barack Obama ,0
4434,639526281550385152,neutral,Donald Trump tok a jab Wednesday at Jeb Bush for using Spanish to dismis the moguls conservative credibility,0
4435,639551404827348996,neutral, to join rafle to se st Late Night show amp have SC ask Jeb Bush your question Im in are you ,0
4436,639586510451437568,negative, Jeb Bush probably knows and hed probably get us into a rd Iraq invasion Knows lots of litle facts learns nothing,-1
4437,639594300897038336,negative, I cant believe Im defending Jeb Bush but here goes st No oficial language here in the United States of America,-1
4438,639640478783270912,negative, and destroy Jeb Bush while Im at it Though these same priorities may be reversed for al I know,-1
4439,639648397914435584,neutral, Time for the nd Roman Catholic President since JFK Jeb Bush ,0
4440,639655217915691008,negative, when you talk about Ben Carson please show him not Jeb Bush like you did on your Thurs Show,-1
4441,639704459493416960,negative,Just minutes after Jeb Bush bashed Donald Trump in his stump spech on Thursday Bush was questioned by a frustrated voter on what he,-1
4442,639757468097224704,negative,Jeb Bush pretending hes a co front runer but hes in th place and Carly Fioriana braging how shes in nd place in states Losers,-1
4443,639812835640504320,neutral, The one that shows Jeb Bush IN th Pl yet talk about Jeb Bush every morning instead of the others ahead of him OK ,0
4444,639849664452395008,neutral,Republican presidential hopeful Jeb Bush delivered paralel mesages on Tuesday one in Spanish another in English as he tok a sharp,0
4445,639907769001332737,negative, Cmon If anybody neds your harsh advice it would be your friend Jeb Bush does a heck of a lot beter,-1
4446,639912333846970369,neutral,I just vaulted Jeb Bush up to th place in my rankings,0
4447,639970239808077824,neutral,Hmu if you wana go protest the Jeb bush raly on the th with me and adams,0
4448,640013667245944832,negative,The force was not with him when Jeb Bush tried to get social on ForceFriday marketing milenials,-1
4449,640015322364407808,neutral,Saving my hopes and jeb bush is a crush on someone says make the nd amendment is a guy,0
4450,640222116164562944,negative,A day after taking steps to warm relations with Hispanics Donald J Trump may have taken a step backward when he sugested that Jeb Bush,-1
4451,640291081867952129,neutral,Breaking from the th comandment Scot Walker targets Jeb Bush in a new video ,0
4452,640392309138395136,negative,Jeb Bush atacking Donald Trump in Spanish sems like the nd act of a Grek tragedy where your eforts to avoid the prophecy make it hapen,-1
4453,640493908716322816,negative,Former Florida Gov Jeb Bush said Thursday that his chief oponent frontruner Donald Trump is trying to insult his way to the White,-1
4454,640500756076986368,negative,Jeb Bush may have lots of cash and great political organization but dont compare him to Romney He doesnt have the moxie neded today,-1
4455,640513276183486464,neutral, Jeb Bushs st name is not Jeb It is John Lets be acurate with news reporting,0
4456,640528303913345024,negative, Al the Beverly Hilbily Cast Grany Hilary Jeb bush jethro boehner eli may banker Barak,-1
4457,640613033761480704,negative, No idea sory Just kno pundits say Trump wil prob lose popularity later as he has litle policy Pos Jeb Bush may get Rep Nom,-1
4458,640686317098172416,negative, Why no mention that Jeb Bush sat on the board of the fraudsters fake company Nice try dumbas,-1
4459,640864196507267072,neutral, Jeb BUSH thinks if he only uses st Name we wont think about Bushes Negative Name Recognition USE BUSH ALOT lol,0
4460,640883308201660416,negative,ha ha ha Jeb Bush said he didnt ned the base to win and he was going to prove it But single digit th place in NH may be result,-1
4461,640895105864495104,neutral,Jeb Bush fading from the presidential race and Hilary Clinton slowly droping from the th mark in the presidential race Obvious,0
4462,641013401137860608,negative,Hey Jeb Bush are these examples of acts of love also Wake up dude they want bring their craphole country to USA ,-1
4463,641042551022092288,neutral, Krugman may like Trump but Jeb Bush is stil the Democrat party choice for Republican nomine,0
4464,641096946728308736,negative,Jeb Bush releasing tax reform plan tomorow Trump wil say it is stupid Bush a moron His plan Make America great amp put on top again,-1
4465,641281286900834304,negative,Four Hard Questions to Ask About Jeb Bushs Tax Plan Jeb Bushs tax plan is coming out Wednesday Expect the usual soaring language ,-1
4466,641295575946653696,negative,Refusing to own a gun may cost Jeb Bush dearly Crime is out of control in America Bush going unarmed wil ma ,-1
4467,641298730361204736,neutral,ProHilary Clinton Corect the Record says Jeb Bushs st TV ad is built on a phony record says econ claims built on housing buble,0
4468,636288143558320128,positive,Obama gives Joe Biden blesing for bid gt If a second Clinton mail server turns up he may get the nomination ,1
4469,636309563432550400,neutral, Lets be honest Joe Biden would win once hes in He may even ask Waren to be RMate,0
4470,636355542135365632,neutral,Rachel Madow re Bernie Sanders leading in NH in nd pol said Tel me again why Joe Biden is the that can chalenge Hilary on the left,0
4471,636539211429097472,negative,Cmon Joe Biden You realy dont want to be President Stop thinking with your ego and start thinking about the party and the people,-1
4472,636565432963469312,positive,Politico Republicans Gidy Over Posible Biden Candidacy Speculation that Vice President Joe Biden may make ,1
4473,636567874031652864,negative,The continued atacks on the nd Amendment wil continue if America is folish enough to ever elect Joe Biden for POTUS Obamas rd term,-1
4474,636583537953517572,negative,Joe Biden for Presient Realy He may be a nice guy but the man is a bufon,-1
4475,636597382935916545,negative,Dear journalists please quit with the Joe Biden stories amp speculation Hes not even our rd choice Sincerely Democrats everywhere,-1
4476,636615966814670848,positive,Anyway peace I suport both Hilary and Bernie and wil suport Joe Biden should he run He may inded ,1
4477,636630454234402817,positive,This may be controversial but I am inclined to argue that the LGBT comunity owes suport to Joe Biden for outing Democrats on gay mariage,1
4478,636662444077649920,negative, Benet later dodged a question about the posibility of a Joe Biden run th down eh UR al hypocrites,-1
4479,636664800735432704,neutral,Biden gauging his emotional fuel Vice President Joe Biden revealed to members of the Democratic National Comite Wednesday news,0
4480,636673055796826112,neutral, ok anyone believe Joe Biden may make a run at it,0
4481,636705828968333312,neutral,Vice President Joe Biden wil met with senior advisors tomorow WH did not provide a location,0
4482,636709453060968448,positive,TOP REASONS JOE BIDEN SHOULD RUN FOR PRESIDENT Jimy Falon may invite him on his show to play something with pingpong bals,1
4483,636722867225411586,neutral,Joe Biden wil met with Jewish Leaders in Miami re IranDeal on September ,0
4484,636727158614937601,neutral,Clinton backer Tom Harkin tels friend Joe Biden there are ways he can serve the country but dont run a rd time ,0
4485,636879256291643392,neutral,Vice President Joe Biden wil met with AFLCIO Richard Trumka later Thursday further fueling talk that he may ,0
4486,636880479631876096,negative, st Clinton is the worst debater nd have you ever heard Joe Biden open his mouth Hes a clown,-1
4487,636883086320496640,neutral,Joe Biden wil met with AFLCIO president further fueling talk that he may enter the White House race I predict a Labor Day anouncement,0
4488,636910703039766528,neutral,Joe Biden confirms he is deciding on whether to run for president US news The Guardian ,0
4489,637056548452306944,neutral,Joe Biden on why he may not run for president my whole heart and my whole soul both are prety wel banged up ,0
4490,637162618042474496,positive,Why Joe Biden May Be the Best Hope for Smal Busineses ,1
4491,637173823880699904,neutral,Hapy Friday Heres Joe Biden being crepy with anime characters ,0
4492,637180974766276608,neutral,Hawkie here reminds us of Joe Biden the randy old cot who may run for President Democrats a disgrace auspol ,0
4493,637228562857218048,neutral, doesnt think Vice President Joe Biden wil run Biden recognizes that he wont win retiring as a siting VP may be a beter idea,0
4494,637238733453041664,neutral,My early presidential prediction year from now we wil be down to just Joe Biden vs Marco Rubio You heard it here st,0
4495,637263612449525760,positive,Hapy Friday Heres Joe Biden making a cameo on a episode of Where in the World is Carmen Sandiego ,1
4496,637275001490644993,positive,Starting to hope Joe Biden enters the race It may just be time for an alternative A debate betwen Joe and Trump would be epic,1
4497,637303765108981760,positive,With Joe Biden campaign fun about to begin via Election,1
4498,637324162583949312,neutral,Los Angeles Times Joe Biden may not be at big confab for Democrats but he dominates the conversation ,0
4499,637351689452978177,neutral,Joe Biden obstacles in longshot run against Hil Clinton just remember why he was neva elected POTUS in the st place,0
4500,637367317144408064,neutral,WASHINGTON Reuters US Vice President Joe Biden wil met on Thursday with AFLCIO President Richard Trumka as he explores whether to,0
4501,637376504092061700,negative,Joe Biden may join Bernie Sanders in the Democrat primary I thought the Democrats were oposed to fosil fols Emily Zanoti,-1
4502,637411004750520320,positive,Take a god lok at Bernie Saunders hes giving Hilary a run for her money Joe Biden may join the race And theyre of,1
4503,637438922126069760,neutral,MINEAPOLIS Reuters Joe Biden got plenty of love from top Democrats on Friday but their views about a pos ,0
4504,637494633149280257,neutral,Joe Biden or Donald Trump may be the next president of the United States Just think about that for a litle bit,0
4505,637776983565443072,neutral,Published on Aug Vice President Joe Biden met with Senator Elizabeth Waren to discus his potential run ,0
4506,637831727587659776,positive,Why Joe Biden may wel be a great candidate for SMBsif hel run of course ,1
4507,637987172700721152,neutral,If Vice President Joe Biden decides to run for president the most dificult task for him may come in cobling ,0
4508,638479798742876160,positive, Only with Progresive Liberal Love st people like Bernie Sanders amp Joe Biden can America stay steady Mature of Love Forward first,1
4509,638720312046157824,neutral,Just heard that Jackets Falcons Joe Biden al doing things around pm on Thursday is gona make trafic helish Fun,0
